actor/loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
-125.58645,1.9948965,125.65698,1.0,-0.12089973,-1.0,5000,0.9649729,1000,1000.0,1000,5,0.0,1501.9510766342282,1359.9023402306484,1276.3438340728171,5,81.41455748693878,1.0,-0.092258535,-1.0,20000,0.9291346,1000,1000.0,1000,20,0.0,1506.4574790894985,1297.6074392290423,836.9763683801866,20,147.51560490447878,674.0,100.80868721008301,20000.0,30.0,2953.151469230652,600000.0,198.39560015616962,600000.0
-129.74463,2.0357082,129.83199,1.0,-0.17613912,-1.0,5000,0.9443335,1000,1000.0,1000,5,0.0,1442.1188148427755,1387.7917978057171,1330.2715793689713,5,36.12509245621529,1.0,-0.14862224,-1.0,20000,0.91347474,1000,1000.0,1000,20,0.0,1424.6484541429672,1324.9863294980546,1071.5978781264275,20,85.65904073381876,694.0,100.57006311416626,20000.0,31.0,3053.817943096161,620000.0,198.8663363698616,620000.0
-133.10788,2.1354742,133.21988,1.0,-0.13099761,-1.0,5000,0.95858777,1000,1000.0,1000,5,0.0,1342.8182220458984,1292.372037338419,1246.3342769052833,5,36.70108473658361,1.0,-0.15423995,-1.0,20000,0.91488385,1000,963.1,262,20,160.84337101665085,1420.7475765906274,1247.985761673405,176.05517156235874,20,257.9466996116157,714.0,96.12771606445312,20000.0,32.0,3150.0342111587524,640000.0,208.05653997427865,640000.0
-135.64955,2.285802,135.76245,1.0,-0.16364625,-1.0,5000,0.9549824,1000,1000.0,1000,5,0.0,1490.4863723143935,1448.894722316647,1375.2507973127067,5,40.36484757809085,1.0,-0.14960457,-1.0,20000,0.9192324,1000,1000.0,1000,20,0.0,1474.5426874533296,1274.6294091857096,677.1184849962592,20,212.8377151895361,734.0,98.12100577354431,20000.0,33.0,3248.3380229473114,660000.0,203.8299530495891,660000.0
-137.02855,2.3540056,137.14977,1.0,-0.19713044,-1.0,5000,0.9425804,1000,1000.0,1000,5,0.0,1598.3630162929185,1510.604803866055,1464.4322688132524,5,45.65040212304096,1.0,-0.14961284,-1.0,20000,0.9240169,1000,968.4285714285714,337,21,141.19172086498673,1648.8160444274545,1283.73254599425,303.2519626141293,21,323.7471681618547,755.0,98.11253714561462,20000.0,34.0,3346.5391392707825,680000.0,203.8475467239912,680000.0
-138.46713,2.4211736,138.5834,1.0,-0.20114706,-1.0,5000,0.95171785,1000,1000.0,1000,5,0.0,1688.531090348959,1641.1280577488244,1568.0712595395744,5,41.51567713054638,1.0,-0.13843784,-1.0,20000,0.920627,1000,1000.0,1000,20,0.0,1621.8981140255928,1319.478907783503,246.48645565866173,20,335.299404146529,775.0,99.89144897460938,20000.0,35.0,3446.5108070373535,700000.0,200.21733797337993,700000.0
-139.98218,2.5513484,140.12865,1.0,-0.09471654,-1.0,5000,0.9398611,1000,1000.0,1000,5,0.0,1715.1905077919364,1453.882770195231,691.9092935286462,5,383.07624780880116,1.0,-0.16733012,-1.0,20000,0.91953975,1000,1000.0,1000,20,0.0,1706.921173632145,1534.7652216119227,932.9802575088106,20,150.4433158885419,795.0,98.81829881668091,20000.0,36.0,3545.426395893097,720000.0,202.39166469665963,720000.0
-141.54185,2.6153224,141.69823,1.0,-0.099673755,-1.0,5000,0.9464118,1000,1000.0,1000,5,0.0,1569.6370478235185,1349.1905021967366,729.8484099246562,5,314.32101389591736,1.0,-0.1197147,-1.0,20000,0.9190771,1000,1000.0,1000,20,0.0,1726.2456622496247,1540.316706525687,800.6458008391783,20,214.85211840367052,815.0,95.43508195877075,20000.0,37.0,3640.9527320861816,740000.0,209.56654083076359,740000.0
-143.82147,2.6465476,144.00038,1.0,-0.14512624,-1.0,5000,0.9458592,1000,1000.0,1000,5,0.0,1783.4078752845526,1721.7115120403469,1642.066279064864,5,47.39102828877992,1.0,-0.11932334,-1.0,20000,0.91698945,1000,1000.0,1000,20,0.0,1821.4299764484167,1568.1887601761787,1234.0844389216218,20,131.2389497714336,835.0,99.53666925430298,20000.0,38.0,3740.5700092315674,760000.0,200.93097498473307,760000.0
-146.72125,2.778931,146.8996,1.0,-0.17888859,-1.0,5000,0.9430298,1000,1000.0,1000,5,0.0,1265.4375424161553,1209.8497930322424,1163.5604115575552,5,34.92403019466992,1.0,-0.10071446,-1.0,20000,0.91749054,1000,1000.0,1000,20,0.0,1808.008619214379,1616.564482128572,1307.8136525340378,20,98.50014173625138,855.0,99.10814595222473,20000.0,39.0,3839.762813091278,780000.0,201.79975932191323,780000.0
